gene_id E15_cpn E15_corticothal E15_subcereb E16_cpn E16_corticothal E16_subcereb E18_cpn E18_corticothal E18_subcereb P1_cpn P1_corticothal P1_subcereb
Shprh 18.8398 18.3251 20.1458 17.1208 15.4328 13.7675 13.6984 13.6991 10.2926 9.83056 10.9819 7.3289
Shq1 4.96936 2.52698 3.86284 4.11908 2.46958 4.28245 3.49864 2.42224 4.09363 2.0725 1.59286 2.44184
Shroom1 0.0644792 0.0510764 0.140594 0.167323 0.0989783 0.119598 0.60588 0.194485 0.139232 0.390526 0.215765 0.203779
Shroom2 3.17701 1.58741 1.00897 7.41259 2.81197 3.50343 22.1844 5.70859 10.8482 33.417 8.22514 17.1175
Shroom3 0.535758 0.502153 0.668621 0.294071 0.283926 0.304401 0.150276 0.147781 0.263282 0.184641 0.196842 0.272135
Shroom4 0.462242 0.3858 0.306947 0.588964 0.538254 0.547127 0.303987 0.45465 0.36877 0.157175 0.183287 0.100173
Shyc 3.39661 2.32354 2.82358 3.12585 2.51262 2.14884 2.98537 2.19353 2.07134 3.7226 3.27217 2.49558
Siae 1.60679 2.3333 2.50164 2.60148 3.0272 3.53371 3.83176 3.40282 5.12362 5.2123 3.80041 6.44866
Siah1a 43.506 37.9128 41.4446 37.147 35.5153 32.0108 33.519 32.0561 25.6935 41.9144 34.6125 29.9399
Siah1b 4.56146 4.09136 3.90279 3.86866 3.57802 3.25275 3.03442 2.73519 2.8391 4.23913 2.67005 3.56861
Siah2 8.18204 6.71485 5.78508 6.98011 5.95467 7.86678 7.1931 7.1809 9.23335 8.12273 9.00597 7.90076
Siah3 8.75743 1.85491 15.9281 6.19197 2.03659 29.4108 1.54549 0.666942 26.4818 1.5469 0.401307 14.6624
Sid329 0.522691 0.859148 0.731768 0.749692 0.5226 0.618769 0.532188 0.822534 0.422604 0.525338 0.613016 0.397111
Sidt1 0.00886799 0.011433 0.016242 0.0415243 0.097486 0.0926024 1.36876 1.12464 2.5587 10.7608 5.72229 11.5954
Sidt2 27.5987 44.5961 42.4918 26.0458 38.7623 33.0736 29.1532 39.3722 33.383 44.433 51.5056 53.148
Sigirr 0.0138071 0.00752484 0.0243918 0.039298 0.0584554 0.0227407 0.0367635 0.035459 0.00789852 0.0278865 0.0359948 0.0200257
Siglec1 0.117415 0.208015 0.174213 0.138648 0.169893 0.143058 0.175502 0.156972 0.161572 0.191171 0.143603 0.117266
Siglec15 0 0 0 0 0 0.0145149 0 0 0 0 0 0
Siglec5 0.0154145 0.00500355 0 0.0503897 0 0 0.0290324 0.00795991 0.00536183 0.012299 0.00549902 0.0117149
Siglece 0.0479326 0.0343397 0.05414 0.0472071 0.0145194 0.0202214 0.053456 0.0343349 0.0136163 0 0 0.0162213
Siglecg 0 0 0 0 0 0 0.00559207 0 0 0.0230875 0 0.00626122
Siglech 0.0632732 0.0167614 0.0185218 1.10569 0.0133122 0.0303262 0.319109 0.00519796 0.00600551 0.414871 0.00615714 0
Sigmar1 10.9361 3.46173 6.16607 9.57018 5.44421 12.2947 19.5539 16.0478 28.7811 12.0984 11.5596 24.9485
Signr1 0 0 0 0 0 0 0 0 0 0 0 0
Signr2 1.57033 1.89805 2.28889 1.99673 2.13338 1.84332 1.51833 1.8076 1.44028 1.42625 1.63108 1.25315
Sik1 21.2181 45.0208 32.1203 15.3107 26.5949 15.413 14.8036 26.812 10.2672 19.5963 14.0226 11.1646
Sik2 2.37557 1.0418 1.05673 2.01954 0.712188 1.47721 2.02831 0.90735 1.98455 0.325253 0.61425 1.5965
Sik3 10.0038 19.2665 21.629 6.33796 19.0404 14.5362 8.81689 18.6704 13.7781 13.3784 21.8907 16.5434
Sike1 13.6121 12.1464 12.0096 14.1278 12.5503 13.3443 12.9365 12.6899 14.5448 8.90206 9.28717 9.92176
Sil1 3.97661 3.3178 3.69848 3.54906 3.23572 2.64448 3.81045 4.03955 3.28119 5.0509 4.77277 5.78741
Sim1 0 0 0 0.00156231 0.00179145 0 0 0 0 0.00247446 0 0.00201486
Sim2 0.00648755 0.0105584 0.00566527 0.00804027 0.00876485 0.0098181 0.0182811 0.0157837 0.0134462 0.014144 0.0194235 0.00749797
Sim2s 0.00654708 0.0214595 0.0057184 0.00811406 0.00884522 0.00990786 0.0184508 0.0496611 0.0292001 0.0142737 0.0676138 0.00756769
Sin3a 22.0145 19.7119 20.3407 18.5057 18.2641 15.4321 14.5966 15.57 11.522 9.85114 10.1299 7.06529
Sin3b 44.5943 43.0589 40.7768 47.7219 47.7534 53.4035 45.6702 46.0649 54.1597 69.0338 74.9585 87.5495
Sip1 2.69418 1.55555 2.05557 2.25793 1.87021 2.03696 2.70792 2.51021 2.80774 1.71337 1.61539 1.75297
Sipa1 4.402 4.42133 4.85292 4.09649 2.82134 3.21472 5.31272 2.57952 3.02021 7.72868 3.74849 4.21993
Sipa1l1 13.1381 20.1313 23.2866 13.5039 16.9857 14.2129 10.1127 15.0242 12.8933 8.56936 12.1961 12.0585
Sipa1l2 28.4142 30.4116 50.135 15.6372 29.2125 19.4434 7.89181 19.3021 12.2572 8.27974 19.8035 11.1567
Sipa1l3 16.049 15.4768 16.9115 14.0393 13.7989 9.87817 14.6321 13.196 11.9879 11.6632 8.88413 10.2364
Sirpa 5.30394 9.68071 8.3585 9.3423 8.07575 5.59598 8.66912 7.8392 6.83771 14.3275 12.8524 15.032
Sirpb1a 0 0 0 0 0 0 0 0 0 0 0 0
Sirpb1b 0 0 0 0 0 0 0 0 0 0 0 0
Sirpb1c 0 0 0 0 0 0 0 0 0 0 0 0
Sirt1 11.4362 8.28239 7.97299 10.5679 7.79084 6.00887 9.41764 7.91192 4.87584 8.72879 8.1282 3.43093
Sirt2 45.0968 51.657 51.6188 42.5147 46.7465 47.5953 38.7642 46.3378 45.151 43.0835 47.0363 50.8226
Sirt3 8.25347 10.5293 10.555 8.09838 10.1201 9.68257 10.0395 11.5398 11.4181 13.1292 13.1852 13.0922
Sirt4 10.1451 11.0918 12.4251 11.8929 12.5727 9.68403 13.4089 14.088 9.67893 10.8169 9.74719 7.4182
Sirt5 6.58929 8.68074 8.76158 7.29055 8.58543 8.14308 6.61311 9.03095 8.22323 5.95542 8.96856 8.69963
Sirt6 37.4834 29.7108 36.1206 29.3583 27.5909 31.8346 26.3562 26.2479 26.7222 23.3283 24.2249 25.6634
Sirt7 26.734 24.6431 26.1993 21.5527 23.4245 24.7752 21.16 23.1203 19.7691 19.8805 22.263 18.5645
Sis 0 0 0.00231611 0.00198752 0.0045017 0.00829093 0 0 0.0101318 0.00621798 0.00208888 0.00981858
Sit1 0 0 0 0 0 0 0 0 0 0 0 0.012371
Siva1 7.18854 6.16148 7.41643 5.87029 6.8154 8.07473 5.88281 6.20996 6.79175 6.91104 8.97396 7.26815
Six1 0 0 0 0.00419744 0 0 0 0 0 0 0 0
Six2 0 0 0 0 0 0 0.00668056 0 0.00589543 0 0 0
Six3 0 0 0 0 0 0.0115708 0 0.00357086 0.232993 0.00975372 0.00841139 0.00900116
Six3os1 0 0 0 0 0 0.00784378 0 0 0.048924 0 0.00762415 0
Six4 0.040686 0.0297105 0.00904853 0.0251328 0.0227815 0.00209329 0.00239169 0.00833546 0 0.0124604 0.00221291 0.00471125
Six5 0.183375 0.326999 0.0619234 0.164197 0.397206 0.0442198 0.124282 0.263902 0.0259693 0.0382448 0.139834 0.036487
Six6 0 0 0 0 0 0 0 0 0 0 0 0
Six6os1 0.114445 0.556536 0.519806 0.478551 1.65351 0.966469 0.759757 1.05756 0.916189 1.3771 1.80157 1.55942
Ska1 0.100217 0.202937 0.0244495 0.069519 0.0619293 5.31912e-05 5.93488e-05 0.0276438 2.74752e-05 0 3.55024e-05 2.98843e-05
Ska3 8.61271e-07 5.16208e-07 0.097745 0.0318275 4.68267e-07 0.0540749 0.0274781 5.51651e-07 6.58766e-07 1.5131e-06 3.76392e-07 7.70925e-07
Skap1 0.464833 1.43079 1.09238 0.333251 0.993174 0.526056 0.22079 0.741781 0.588814 0.21071 0.693337 0.930404
Skap2 1.51648 4.21972 3.59559 1.1852 5.67419 2.65246 0.490427 2.88921 2.25553 0.313333 1.80628 1.698
Ski 63.5754 58.8445 58.4209 57.8662 57.8817 63.3038 51.2687 54.5231 55.0569 61.0553 63.9659 56.2394
Skil 23.7977 27.1025 28.1254 15.5102 19.08 13.7087 12.7164 16.7005 12.7154 9.90503 16.9527 12.0506
Skint1 0 0 0 0 0 0 0 0 0 0 0 0.0183818
Skint10 0 0 0 0 0 0 0 0 0 0 0 0
Skint11 0 0 0 0 0 0 0 0 0 0 0 0
Skint2 0 0 0 0 0 0 0 0 0 0 0 0
Skint3 0 0 0 0 0 0 0 0 0 0 0 0
Skint4 0 0 0.00711648 0 0 0 0 0.0152702 0.00919237 0 0.0304812 0.0111109
Skint5 0 0 0 0 0 0 0 0 0 0 0 0
Skint6 0 0 0 0 0 0 0 0 0 0 0 0
Skint7 0 0 0 0 0 0 0 0.0106259 0 0 0.0102862 0
Skint8 0 0 0 0 0 0 0 0 0 0 0 0
Skint9 0 0 0 0 0 0 0 0 0 0 0 0
Skiv2l 32.7739 32.8067 35.1044 31.0053 33.789 34.5956 27.9723 28.7288 29.2816 30.9959 31.09 35.523
Skiv2l2 32.1173 27.8027 30.4233 30.4937 26.5443 25.8946 26.5049 24.0475 23.127 21.7769 22.3112 21.3013
Skor1 0.164765 0.197153 0.153561 0.0860022 0.171288 0.0824063 0.0961733 0.0927978 0.037022 0.203566 0.17561 0.0773427
Skor2 0 0.00365907 0 0 0.0163897 0 0 0.00386927 0 0 0 0
Skp1a 173.758 132.824 146.398 170.217 149.444 169.235 174.201 174.574 185.763 215.967 242.166 245.955
Skp2 5.74502 5.27867 5.32522 6.776 6.0296 5.45629 5.91082 5.7088 4.51339 4.44442 4.25881 2.4821
Skt 0 1.59061998934955e-316 3.93897e-161 5.96501e-206 2.83694e-270 1.04852e-33 6.4572e-237 0.00761784 2.63036e-47 1.04274e-150 5.05292e-242 5.34093e-61
Sla 105.152 186.484 284.359 117.962 173.747 258.714 113.991 122.833 251.479 176.799 112.425 250.91
Sla2 7.67778 6.26126 6.5881 5.76473 5.39915 6.91702 5.81583 6.68971 7.72473 9.58543 12.0879 13.4545
Slain1 27.5339 22.513 20.9042 30.5833 20.0302 28.9782 27.5657 18.8776 31.2496 30.2946 21.2027 32.4767
Slain2 21.4963 17.1409 15.7422 21.1565 15.2362 15.2689 18.3569 12.8379 14.9643 17.5438 10.3424 11.3717
Slamf1 0 0 0 0 0.00455248 0.00942434 0.00504986 0.00456853 0.0487123 0 0.0155012 0.0756715
Slamf6 0 0 0.00239521 0.00996132 0 0 0.00233457 0 0 0.00321343 0.00526052 0
Slamf7 0 0 0 0 0 0 0 0 0 0 0.00359778 0
Slamf8 0 0.00753748 0.00710739 0.018062 0 0 0 0 0.00611051 0.0291196 0.0272696 0
Slamf9 0.0110173 0 0 0.0117236 0 0.0127786 0.0133218 0 0.0117549 0.0183257 0 0
Slbp 13.5175 13.4179 12.0127 13.2701 11.2643 10.3266 13.4357 12.9486 12.8293 9.80494 13.0965 12.3296
Slc10a1 0.291446 0.167488 0.197244 0.215132 0.213682 0.154364 0.232103 0.156844 0.202593 0.0675017 0.0788777 0.00954059
Slc10a2 0 0 0 0 0 0 0 0 0 0 0 0
Slc10a3 1.04336 1.29173 1.06235 1.13522 1.14136 1.3613 1.27947 1.64318 1.76303 0.678132 0.80872 0.937605
Slc10a4 0.161065 0.874877 0.274914 0.568133 0.873554 1.2174 2.21253 1.30649 3.98914 4.22912 1.26395 7.17386
Slc10a5 0.0257251 0.0228383 0.0138535 0.0179631 0.0671451 0.0433612 0.0375423 0.0712957 0.0611076 0.0334477 0.0441184 0.0430339
Slc10a6 0.0226429 0.0183527 0.0192943 0.0116645 0.0058691 0 0 0 0 0.00911775 0.0122395 0.00741641
Slc10a7 2.24847 2.84767 3.10967 2.02981 2.90471 2.72284 1.93001 2.4033 2.72645 1.1462 1.57183 1.91398
Slc11a1 0.0251223 0.0168009 0.01245 0.303072 0.0235031 0.0106039 0.114185 0.0708745 0 0.169837 0.0253754 0.012758
Slc11a2 16.9563 14.3367 16.2955 15.0977 15.066 17.1218 15.2584 15.6829 14.7974 18.0964 18.8076 17.9607
Slc12a1 0.104927 0.0408504 0.0183024 0.041821 0.0227265 0.0083788 0.0189956 0.0326691 0.0213612 0.00305499 0.0691385 0.027179
Slc12a2 10.1008 8.81469 9.09952 16.0773 8.77897 8.18564 11.0633 7.43138 9.27683 15.5551 6.68845 12.955
Slc12a3 0.0179983 0.0264975 0.0237367 0.00359406 0.0115084 0.0227566 0.0128465 0.0041935 0.0205592 0.00569048 0.0171422 0.0335285
Slc12a4 4.41493 4.02607 4.29073 4.56967 3.86402 3.3732 7.02946 5.71 3.99803 11.2823 7.1842 5.02629
Slc12a5 2.90112 5.08764 3.37743 2.25718 7.5057 7.96777 9.56725 19.3863 18.4924 17.5518 33.1835 30.8387
Slc12a6 22.8581 27.918 24.9405 26.2514 29.5971 22.5579 28.6362 29.5058 20.4564 26.7162 23.5349 18.1846
Slc12a7 6.96284 1.593 3.8954 5.39079 2.63324 4.52556 3.05744 2.60985 3.07074 1.43533 1.53193 1.17019
Slc12a8 1.4862 1.12752 1.17295 1.90078 1.57145 1.18127 1.90032 1.58093 1.48509 3.0475 2.54104 1.95287
Slc12a9 11.3593 11.9268 11.9629 11.2287 13.8992 10.5762 13.1348 16.2041 10.4035 16.1951 17.2895 12.3158
Slc13a1 0.0821884 0.130918 0.135442 0.11642 0.133253 0.151148 0.0684859 0.133317 0.0761566 0.112871 0.110396 0.0724531
Slc13a2 0 0.00538466 0 0 0.00638221 0.00614752 0 0 0 0 0 0
Slc13a3 0.00672262 0.0281844 0.00869016 0.038052 0.0210302 0.0185086 0.0263496 0.0319724 0.0353219 0.071848 0.0503103 0
Slc13a4 0.0198427 0.0254724 0.0141535 0.0243393 0.0268498 0.00968097 0.0183771 0.00705881 0.0105136 0.0134162 0.0108445 0.00751646
Slc13a5 0.0950531 0.0179959 0.0266223 0.465623 0.0420572 0.0306214 1.14034 0.198404 0.0902534 2.52533 0.230382 0.184502
Slc14a1 0.082713 0.0867874 0.0267202 0.0537555 0.0805954 0.00329091 0.00369845 0.0153465 0.0168101 0 0.0198184 0.00370349
Slc14a2 0.1193 0.457204 0.0839502 0.254423 0.356859 0.098503 0.047703 0.158757 0.0808122 0.125651 0.206681 0.168895
Slc15a1 0.00362939 0.00477006 0 0 0.00872783 0.0202724 0.00430402 0.0179175 0.0581591 0.025868 0.0417888 0.224712
Slc15a2 1.4412 0.647906 0.248317 1.06434 0.343968 0.0692255 0.378762 0.394158 0.121303 0.482356 0.460578 0.170504
Slc15a3 0.280258 0.538863 0.339382 0.382909 0.338829 0.116637 0.24426 0.293048 0.0462241 0.386509 0.557409 0.0968617
Slc15a4 9.34381 11.8909 10.6714 8.17056 11.3901 10.8364 8.34987 11.0461 10.6547 5.63054 7.24284 7.42872
Slc15a5 0 0.0496487 0.0210898 0 0.0297553 0.0084197 0 0 0.00508828 0 0.0217796 0.0086278
Slc16a1 6.50737 10.4468 15.2528 3.64337 11.0068 4.14151 2.24685 8.67831 1.94264 2.89958 5.24367 3.10649
Slc16a10 0.410424 0.534093 0.407995 0.73859 0.443067 0.298673 0.789391 0.955903 0.38111 1.04966 0.928253 0.561279
Slc16a11 0.750241 1.0755 0.937629 0.711108 1.29139 1.27513 1.18171 1.70836 1.6971 1.3262 3.01052 2.75768
Slc16a12 0.0177417 0.0252335 0.0487519 0.0489783 0.0286394 0.0415204 0.0731933 0.0276415 0.0529254 0.0231749 0.0114011 0.0107942
Slc16a13 6.73542 5.31328 7.11099 6.22469 5.43101 6.93541 5.68156 6.27793 7.22058 3.63565 4.54736 6.53486
Slc16a14 1.47973 0.708477 0.490789 1.60036 0.860218 0.219894 2.77017 1.52903 0.519891 4.95228 3.66017 1.01689
Slc16a2 10.7498 19.2599 20.4092 14.0652 10.4933 29.8438 14.6501 7.06514 23.1921 19.2607 10.3142 36.2285
Slc16a3 0.567947 0.413694 0.622087 0.625392 0.525577 0.422729 0.927588 0.711734 0.61725 0.95166 0.575978 0.696323
Slc16a4 0.433091 0.449406 0.356481 0.549246 0.72659 0.366238 0.61922 0.451023 0.308446 0.651203 0.817413 0.288391
Slc16a5 0.0203989 0.0114433 0.0341293 0.0100195 0.0199079 0.0211294 0.0202829 0.0259151 0.0257953 0 0 0.0155192
Slc16a6 0.941211 0.591053 0.643506 1.12744 0.96286 1.56629 1.58048 1.55006 3.42423 8.61345 7.21557 11.3448
Slc16a7 4.22755 2.25214 2.16482 8.18401 3.96088 6.04181 9.95896 4.5347 8.91269 7.72004 3.8249 8.47111
Slc16a8 0.878669 1.55315 1.11885 0.518784 0.662661 0.64593 0.372632 0.420782 0.385574 0.909811 0.723775 0.659918
Slc16a9 0.0109944 0.00685731 0.00803382 0.0142273 0.0175727 0.0078306 0.093335 0.0485538 0.0437178 0.681962 0.277263 0.152556
Slc17a1 0 0 0 0.0063778 0 0 0 0 0 0 0.00669067 0
Slc17a2 0 0 0 0 0.00459629 0 0 0 0 0 0.00539088 0
Slc17a3 0 0.00725002 0 0 0.00663128 0.00610431 0.00992578 0.0381567 0 0.00699658 0.0813657 0
Slc17a4 0 0 0 0 0 0 0 0 0 0 0 0
Slc17a5 7.92922 6.68267 6.17858 6.81191 7.09989 5.34146 7.49544 7.85126 6.26542 5.27561 5.14622 4.91443
Slc17a6 4.30699 1.25021 0.44123 11.7204 1.27001 0.560586 11.7121 0.923545 0.428366 21.1943 0.70411 0.380365
Slc17a7 33.5312 81.9976 52.5501 19.5633 55.0689 23.8754 19.7941 57.5718 31.83 40.507 81.6367 56.3147
Slc17a8 0.14775 0.137355 0.151295 0.122889 0.134622 0.065644 0.114873 0.0572327 0.0595357 0.397886 0.240036 0.219014
Slc17a9 0.315757 0.547277 0.329916 0.294993 0.297672 0.128794 0.309284 0.300416 0.094048 0.649216 0.365739 0.185871
Slc18a1 0.041367 0.0537431 0.0407018 0.038425 0.0379057 0.067542 0.0607532 0.0697999 0.026353 0.0724684 0.0753821 0.0385087
Slc18a2 0.000418107 0.000457891 0.311476 0.000413255 0.00044636 0.000435061 0.883412 0.236955 0.000420764 1.72194 0.000499444 0.00050131
Slc18a3 0.0466109 0.0319507 0.0449508 0.116071 0.0280946 0.107852 0.159881 0.0590245 0.117901 0.113871 0.0763129 0.145582
Slc19a1 12.8065 9.57739 11.8245 13.953 11.1408 13.8133 13.294 11.1796 13.4708 12.8044 11.6431 16.791
Slc19a2 1.48728 1.54998 1.57106 1.50113 1.76304 2.00121 2.06855 2.68351 2.12556 4.35038 4.30161 2.27729
Slc19a3 0 0.0121986 0.0194547 0.0169789 0.00428563 0.0215633 0.0480424 0.0441444 0.0665656 0.0638011 0.0495842 0.0400576
Slc1a1 15.2973 24.2782 31.5611 29.158 25.2731 32.4333 30.0592 21.4203 38.5246 29.5415 21.1047 47.3235
Slc1a2 0.8644 2.10996 1.99838 1.27882 1.89723 2.15017 1.7438 2.28179 3.06437 3.03221 7.0381 4.37859
Slc1a3 6.94572 3.7403 14.1801 12.8753 2.47185 4.46907 4.23488 1.67829 3.77382 2.49365 1.7807 1.90552
Slc1a4 20.5116 9.42126 13.7439 21.769 14.4637 32.7798 27.5577 22.2607 50.6506 23.007 23.7059 48.3065
Slc1a5 1.51052 0.419152 0.920989 1.53518 0.544105 1.72761 1.82123 0.78048 1.84593 0.897873 0.313566 0.988644
Slc1a6 0.568156 1.64596 0.928329 0.578967 2.42324 2.05545 1.96987 4.36159 4.84028 6.17538 11.3842 11.5469
Slc1a7 0.0140155 0.187698 0.163307 0.0105526 0.167771 0.114376 0.0225516 0.195495 0.0269509 0.0474194 0.107139 0.0769949
Slc20a1 63.2275 80.8549 145.195 47.7967 43.637 78.2708 53.5396 43.1107 73.8063 60.6484 45.2681 73.7975
Slc20a2 5.66187 6.54715 6.58554 5.18907 6.27196 6.50016 5.15499 5.94079 5.95337 6.96121 8.03047 6.74808
Slc21a7 0 0 0 0 0 0 0 7.97951e-05 0 0 0 1.37276e-06
Slc22a1 0.0242725 0.0274075 0.0486587 0.0312635 0.00629174 0.0124149 0.0213103 0.0118594 0.0378734 0.0494229 0.0856532 0.210093
Slc22a12 0.158355 0.201632 0.154005 0.154465 0.273337 0.0983624 0.202782 0.263507 0.184425 0.300157 0.412975 0.31936
Slc22a13 0.0182789 0.0391141 0.0266237 0.00621509 0.013289 0.0135523 0.013997 0.0283028 0.0188227 0.00742329 0.0230083 0
Slc22a14 0 0 0 0.00561884 0 0 0 0.00995505 0.0230017 0.00671099 0.00589636 0
Slc22a15 2.63954 4.56336 3.21824 2.4886 3.98078 2.83228 2.72344 3.73193 3.01578 1.95124 2.49864 2.24041
Slc22a16 0 0 0 0 0 0 0 0 0 0 0 0
Slc22a17 135.286 118.352 124.545 131.516 116.378 101.007 138.538 141.105 115.154 227.188 239.78 227.024
Slc22a18 0.537414 0.049365 0.268872 0.636379 0.0903597 0.279027 0.431274 0.143814 0.208738 0.190569 0.148417 0.348893
Slc22a19 0 0 0 0 0 0 0 0 0 0 0 0
Slc22a2 0 0 0 0 0 0 0 0 0 0 0 0.00647216
Slc22a20 0 0 0 0 0 0 0 0 0 0 0 0
Slc22a21 0.0942378 0.0886233 0.0553325 0.303297 0.145815 0.106158 1.34734 0.442508 0.378427 1.44939 0.848999 0.405569
Slc22a23 11.2097 22.9579 11.5866 18.3171 24.5536 18.5019 26.372 29.6058 20.9046 35.8732 35.577 25.8899
Slc22a3 0 0.00423077 0 0.0203854 0.0262351 0.0542705 0.0308095 0.0190253 0.364002 0.151456 0.202883 2.5788
Slc22a4 0.349753 0.318584 0.27588 0.526035 1.0828 0.94689 1.21858 2.82315 1.80022 1.30023 3.13195 1.86327
Slc22a5 8.2394 7.30095 7.28806 7.98494 8.17801 7.86287 9.02208 8.51347 8.39599 11.3326 9.59733 10.2507
Slc22a6 0 0 0 0 0 0 0 0 0 0 0 0
Slc22a7 0.118269 0.191071 0.110455 0.160117 0.219299 0.0948213 0.19601 0.186744 0.188569 0.207626 0.212873 0.191756
Slc22a8 0.0333308 0.0193724 0.0769738 0.0847669 0.120986 0.0262906 0.185532 0.178795 0.0733809 0.143405 0.166365 0.0728975
Slc23a1 0.263013 0.267306 0.420837 0.226046 0.208103 0.19183 0.275574 0.237293 0.150171 0.362006 0.323815 0.283734
Slc23a2 16.0432 20.4041 18.2099 18.5181 21.196 17.1895 20.3555 17.0579 13.0864 27.0342 16.9685 12.7901
Slc23a3 0.030545 0.0206963 0.0193962 0.00603677 0.0265743 0.00599352 0.00685807 0.0114494 0 0.00943743 0 0
Slc24a1 0.011427 0.0120449 0.0318675 0.0404008 0.0173089 0.00940429 0.0127263 0.0267589 0.0137068 0.00808146 0.00711141 0
Slc24a2 0.414596 0.627274 0.126901 0.216734 0.90349 0.188011 0.720596 2.04639 0.663141 2.81125 2.51821 1.04952
Slc24a3 0.338247 0.215222 0.0445446 3.28424 0.740338 0.510554 22.496 2.81824 4.98306 51.3254 6.72338 9.73498
Slc24a4 0.0305855 0.0287198 0.0435682 0.064655 0.083251 0.106016 0.123652 0.121467 0.108442 0.103033 0.532712 0.0857459
Slc24a5 1.41188 1.45599 1.38507 1.81313 1.56901 1.16888 1.71065 1.72493 1.07033 1.28966 1.47896 0.60966
Slc24a6 0.0788787 0.0473301 0.05112 0.0726958 0.0656126 0.0468684 0.0933891 0.0515385 0.0447744 0.120612 0.0529787 0.0568757
Slc25a1 40.1486 29.6658 34.053 34.7985 26.3989 45.9663 35.8459 29.698 54.9115 37.3799 37.3628 73.5257
Slc25a10 2.7642 1.91965 2.37536 2.21427 1.6739 1.86305 2.28308 1.70714 2.1288 2.55529 1.77246 2.41218
Slc25a11 31.8407 24.8383 29.1138 30.8413 22.5429 30.6317 29.3702 24.7218 32.5387 33.6857 32.2095 42.4052
Slc25a12 21.76 25.1683 20.643 23.0746 26.1085 26.1091 26.4318 32.1908 43.8338 31.7458 44.2686 59.111
Slc25a13 0.153548 0.43237 0.390097 0.180096 0.468163 0.393858 0.0872172 0.26671 0.460694 0.0581716 0.180117 0.470513
Slc25a14 17.2539 16.3951 16.9912 16.6996 15.6723 16.5332 14.8545 15.9259 16.007 18.5004 21.0174 25.0085
Slc25a15 3.61078 2.52022 3.69132 2.61352 2.49515 3.48333 2.94482 2.85153 3.54383 3.27019 2.6333 2.35532
Slc25a16 5.07641 5.23705 5.42486 4.77929 5.38739 4.98969 4.99118 5.84669 5.84421 7.05627 8.30777 8.15291
Slc25a17 22.1735 22.3049 22.7305 26.6168 26.6913 25.2171 34.4595 36.1191 34.9936 23.4381 21.7332 25.8532
Slc25a18 0.908147 0.811292 1.43113 0.502983 0.700443 0.257207 0.225183 0.212416 0.0681592 0.297236 0.270969 0.0833562
Slc25a19 17.3843 27.2687 25.0414 18.7757 25.9999 27.5804 22.9593 27.042 28.2081 17.3727 17.6105 21.0942
Slc25a2 0.28987 0.37637 0.399364 0.452963 0.551863 0.289743 0.524429 0.477754 0.394151 0.367724 0.374841 0.0927051
Slc25a20 8.08875 7.23108 9.22417 6.63039 6.89877 7.76951 5.93655 6.9474 7.61483 7.03383 5.57572 7.75487
Slc25a21 0 0 0 0 0 0 0 0.00591927 0.0059936 0 0 0
Slc25a22 45.1078 45.5962 49.9302 35.5923 40.7059 55.8864 39.1096 48.9699 70.0919 65.8911 89.0224 108.778
Slc25a23 71.103 83.6597 78.9025 76.0923 85.7315 75.655 86.5121 94.0889 83.8505 93.7591 96.5178 84.9543
Slc25a24 0.678671 0.390471 0.606598 0.830255 0.465727 1.19191 1.12932 0.558802 1.52402 0.796514 0.248058 1.19178
Slc25a25 16.4629 15.0383 16.0677 13.9228 14.2355 16.302 14.642 15.7216 15.2724 19.1939 18.2635 16.2616
Slc25a26 2.87848 4.19058 3.76056 3.2751 3.74974 3.55034 3.15322 3.83959 4.09556 3.4364 3.31619 3.88333
Slc25a27 29.996 34.7124 27.9745 39.0237 37.5941 24.5475 38.7373 37.2426 16.0866 29.4717 25.1477 10.3674
Slc25a28 29.888 31.2078 31.1901 29.4838 33.574 33.9842 34.847 38.1389 33.5545 52.1696 53.1916 46.7896
Slc25a29 11.198 8.65752 12.0651 7.39242 6.65639 10.8631 7.25341 6.49352 9.68221 8.24723 8.33147 10.3909
Slc25a3 107.874 93.6132 94.1149 99.5494 88.789 93.1282 103.058 102.078 104.554 133.187 152.97 156.91
Slc25a30 5.62756 5.22039 5.84659 6.59471 6.26729 6.82636 6.70108 6.69727 6.39907 5.64679 4.48328 4.68837
Slc25a31 0.0359486 0.0666771 0.102903 0.099219 0.159596 0.0536387 0.0264607 0.0727858 0.0358275 0.0507677 0.115839 0.0887358
Slc25a32 1.69298 1.57112 1.57328 1.8745 2.02017 2.1852 2.07258 2.49506 2.62289 2.55499 2.96351 2.70362
Slc25a33 5.18671 2.26045 3.21913 4.96919 2.72338 4.80506 5.18491 3.54047 5.3352 7.25661 5.85599 7.0162
Slc25a34 0.175152 0.445192 0.272412 0.129613 0.182453 0.191874 0.0911559 0.14613 0.149553 0.0375079 0.038083 0.0484131
Slc25a35 0.2474 0.448112 0.723951 0.0759532 0.172152 0.36375 0.18858 0.264645 0.386308 0.169706 0.428375 0.367438
Slc25a36 22.4756 23.2303 21.7804 31.0929 30.0021 19.3718 27.8234 25.0334 16.8979 22.6843 19.4068 13.6154
Slc25a37 1.17706 0.440406 0.692287 1.48251 0.483405 0.807845 3.00158 0.993787 1.66988 5.07283 1.44014 1.17161
Slc25a38 12.9726 8.1756 11.179 10.9948 6.28422 12.2179 10.1092 7.02477 14.1993 9.87893 8.96012 15.5941
